Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
ANTI,ANTI-0174,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,87391.0,TRES,False,False,25.60000038,39.59999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False
ANTI,ANTI-0174,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Fish Crow,Corvus ossifragus,179737.0,87112.0,FICR,False,False,25.60000038,39.59999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False
ANTI,ANTI-0174,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,25.60000038,39.59999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False
ANTI,ANTI-0174,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2,2.5 - 5 min,Visualization,50 - 100 Meters,False,Male,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,25.60000038,39.59999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False
ANTI,ANTI-0174,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,25.60000038,39.59999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0174,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,25.60000038,39.59999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0174,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,87391.0,TRES,False,False,25.60000038,39.59999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0174,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,25.60000038,39.59999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0174,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,87391.0,TRES,False,False,25.60000038,39.59999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0174,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,25.60000038,39.59999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0137,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,15.80000019,79.40000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Northern Parula,Setophaga americana,950033.0,890949.0,NOPA,False,False,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279.0,85757.0,EAKI,False,False,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,88394.0,NOMO,False,False,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True
ANTI,ANTI-0138,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,16.5,78.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,7.5 - 10 min,Visualization,0,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,7.5 - 10 min,Visualization,0,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,7.5 - 10 min,Visualization,0,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,7.5 - 10 min,Visualization,0,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0127,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,7.5 - 10 min,Visualization,0,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,14.69999981,84.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0128,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,16.79999924,74.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0128,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,16.79999924,74.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0128,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,16.79999924,74.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0128,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,16.79999924,74.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0128,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,16.79999924,74.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0128,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,16.79999924,74.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0128,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,16.79999924,74.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0128,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,16.79999924,74.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0128,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,16.79999924,74.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0128,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,16.79999924,74.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0128,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279.0,85757.0,EAKI,False,False,16.79999924,74.19999695,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0117,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,15.30000019,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0117,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,15.30000019,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0117,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,15.30000019,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0117,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,15.30000019,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0117,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,15.30000019,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0117,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,15.30000019,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0117,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,15.30000019,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0117,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,15.30000019,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0117,Grassland,2018,6/26/2018,1/0/1900,1/0/1900,Brian Swimelar,2,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,15.30000019,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
